"country","name","capacity_mw","primary_fuel","commissioningYear","age","generation_kwh","emissions_co2_tonne","heat_rate_btu_per_kwh","co2_lb_per_mmbtu","fuel_consumption_btu"
"USA","Ebensburg Power",57,"Coal",1990,31,291538000,462433.112,14170.9656408427,246.250425361716,4131374981000
"USA","CH Resources Beaver Falls",107,"Gas",1995,26,6583000,3198.349,8175.80874981012,130.735626860635,53821349000
"USA","Carthage Energy LLC",62,"Gas",1991,30,5239000,2709.884,8703.19583890055,130.751363665483,45596043000
"USA","CH Resources Syracuse",102,"Gas",1994,27,22362000,10500.612,7901.89965119399,130.735983712264,176702280000
"USA","Hopewell Cogeneration",399,"Gas",1990,31,849237000,578514.632,11462.0483445728,130.751260760541,9733995550000
"USA","Cambria Cogen",98,"Coal",1991,30,0,966280.1,Inf,242.174212646426,8778045345000
"USA","Bear Mountain Limited",46,"Gas",1995,26,35096000,21163.275,10149.5790118532,130.707318759284,356209625000
"USA","Badger Creek Limited",46,"Gas",1991,30,17055000,10542.3,10408.364116095,130.654343176746,177514650000
"USA","AES Shady Point LLC",350,"Coal",1990,31,0,0,Inf,0,22544722182000
"USA","AES Warrior Run Cogeneration Facility",229,"Coal",1999,22,1108625000,1393061.493,12251.6018491374,225.639654373829,13582432100000
"USA","Brush Generation Facility",294,"Gas",1990,31,21602000,15349.014,11956.4467641885,130.739574379457,258283163000
"USA","Graphic Packaging",11,"Gas",1959,62,0,0,Inf,0,593564700000
"USA","Selkirk Cogen",445,"Gas",1992,29,250079000,121011.975,8142.33059153308,130.744995457508,2036225892000
"USA","Masspower",260,"Gas",1993,28,450063000,312634.775,11688.7280225213,130.743287349278,5.260664e+12
"USA","Clear Lake Cogeneration Ltd",452,"Gas",1985,36,12009000,6301.07,8829.38662669664,130.737328384996,106032104000
"USA","Morgantown Energy Facility",68,"Coal",1991,30,0,0,Inf,0,6795601259000
"USA","Midland Cogeneration Venture",1852,"Gas",1989,32,5360413000,0,11046.8350946093,0,59215598450000
"USA","Camden Plant Holding LLC",156,"Gas",1993,28,43948000,23853.015,9132.97713206517,130.741804869742,401376079000
"USA","Las Vegas Generating Station",354,"Gas",1994,27,288004000,179011.041,10458.7908258219,130.744221088456,3012173593000
"USA","Hopewell Power Station",71,"Biomass",1992,29,0,473399.133,Inf,240.348511047132,4333199686000
"USA","Altavista Power Station",71,"Biomass",1992,29,0,419905.365,Inf,240.645458139664,3838808387000
"USA","Southampton Power Station",71,"Biomass",1992,29,0,446937.682,Inf,240.564648557598,4087312522000
"USA","Ogdensburg Power",97,"Gas",1993,28,0,0,NA,NA,0
"USA","Kenilworth Energy Facility",28,"Gas",1989,32,130456000,0,11977.1217881891,0,1562487400000
"USA","Grayling Generating Station",38,"Biomass",1992,29,0,0,Inf,0,2666710951000
"USA","Deer Island Treatment Plant",83,"Oil",1989,32,6928000,9342.401,16613.8143764434,178.568130708305,115100506000
"USA","Silver Bay Power",131,"Coal",1955,66,452250000,0,12806.9304765064,0,5791934308000
"USA","Archer Daniels Midland Decatur",335,"Coal",1987,34,0,0,Inf,0,10515223934000
"USA","Archer Daniels Midland Peoria",63,"Gas",1934,87,0,0,Inf,0,1789682661000
"USA","Tate & Lyle Decatur Plant Cogen",64,"Coal",1989,32,0,0,Inf,0,5730195830000
"USA","Hazelton",171,"Gas",1989,32,4315000,2595.433,13765.9858632677,96.1267775583828,59400229000
"USA","Pittsfield Generating LP",173,"Gas",1990,31,125501000,86846.155,11487.3404992789,132.527680068747,1441672720000
"USA","Linden Cogen Plant",972,"Gas",1992,29,6771467000,2753656.739,6834.80931739016,130.895077143671,46281685744000
"USA","Kline Township Cogen Facility",59,"Coal",1989,32,172657000,283941.023,14073.7945811638,257.072384031891,2429939151000
"USA","Marcus Hook Refinery Cogen",50,"Gas",1987,34,166000,0,11753.1084337349,0,1951016000
"USA","Paris Energy Center",264,"Gas",1989,32,261361000,130338.194,8391.3888950532,130.743391959209,2193181793000
"USA","Coalinga Cogeneration",38,"Gas",1991,30,0,0,NA,NA,0
"USA","Newgulf Cogen",113,"Gas",1984,37,5978000,3978.598,11199.4645366343,130.737317935924,66950399000
"USA","Purdue University",41,"Gas",1969,52,0,0,Inf,0,4512268797000
"USA","Bucksport Generation LLC",297,"Gas",1965,56,7327000,4797.298,10980.1131431691,131.185661922707,80451289000
"USA","Archbald Power Station",91,"Gas",1988,33,87388000,48745.315,9385.74525106422,130.74798353272,820201506000
"USA","Luke Mill",65,"Coal",1958,63,0,586937.384,NA,Inf,0
"USA","Bethpage Power Plant",238,"Gas",1989,32,738445000,329677.038,7512.15544962726,130.746074919376,5547313631000
"USA","Packaging Corp of America",72,"Biomass",1985,36,0,0,Inf,0,612968686000
"USA","Cornell University Central Heat",38,"Gas",1988,33,0,0,Inf,0,1012033298000
"USA","Newark Bay Cogeneration Partnership LP",139,"Gas",1993,28,54437000,27332.412,8448.59419145067,130.744071633131,459916122000
"USA","P H Glatfelter",107,"Coal",1948,73,0,0,Inf,0,5128377501000
"USA","Chester Operations",67,"Oil",1986,35,0,0,Inf,0,4568277950000
"USA","Indeck Silver Springs Energy Center",56,"Gas",1991,30,59433000,33046.775,9356.58430501573,130.739487029862,556089875000
"USA","Indeck Oswego Energy Center",57,"Gas",1990,31,58688000,30783.2,8825.70031352235,130.748874388059,517962700000
"USA","Indeck Yerkes Energy Center",59,"Gas",1989,32,52383000,29853.725,9590.36996735582,130.736086490429,502372350000
"USA","Indeck Corinth Energy Center",147,"Gas",1995,26,6.85e+08,326133.85,7998.865,130.948226089795,5479222525000
"USA","Procter & Gamble Mehoopany Mill",119,"Gas",1984,37,379461000,0,10544.9244428281,0,4001387574000
"USA","Covanta Niagara I, LLC",50,"Waste",1980,41,0,18623.2,Inf,73.1545407582266,560061475000
"USA","Georgia-Pacific Big Island",7,"Biomass",1920,101,0,0,Inf,0,445138001000
"USA","Tennessee Eastman Operations",190,"Coal",1936,85,0,0,Inf,0,17593153937000
"USA","Axiall Natrium Plant",122,"Gas",1943,78,0,513340.025,Inf,130.41808653634,8659443525000
"USA","Bayonne Plant Holding LLC",190,"Gas",1988,33,29269000,21372.218,12285.9262701151,130.754452592756,359596776000
"USA","Capitol District Energy Center",69,"Gas",1988,33,53242000,27455.552,8620.07345704519,131.609588950583,458949951000
"USA","Rosemary Power Station",180,"Gas",1990,31,101048000,79149.185,13197.2656559259,130.574222045052,1333557300000
"USA","Oklahoma Cogeneration Project",121,"Gas",1989,32,75346000,0,8401.21131845088,0,632997668000
"USA","Eagle Point Power Generation",251,"Gas",1990,31,600975000,312784.668,8749.77421689754,130.862401230234,5258395560000
"USA","Westwood Generation LLC",36,"Coal",1987,34,24132000,46020.263,16344.2761064147,256.692257935322,394420071000
"USA","ExxonMobil Beaumont Refinery",696,"Gas",1957,64,6231547000,2494138.794,6740.79866283605,130.627936880703,42005603685000
"USA","ExxonMobil Oil Joliet Refinery",39,"Gas",1986,35,63532000,0,0,NA,0
"USA","JM Shafer Generating Station",394,"Gas",1994,27,383983000,212924.801,9330.49654802426,130.747133733555,3582752056000
"USA","Clairton Works",31,"Gas",1955,66,0,0,Inf,0,2074186571000
"USA","Mon Valley Works",52,"Gas",1943,78,0,0,Inf,0,3586007061000
"USA","Gary Works",231,"Gas",1951,70,0,0,Inf,0,11400255684000
"USA","Exeter Energy LP",31,"Other",1991,30,0,0,NA,NA,0
"USA","Sterling Power Plant",64,"Gas",1991,30,9753000,6451.051,11130.0290167128,130.743057009619,108551173000
"USA","Panther Creek Energy Facility",94,"Coal",1992,29,0,0,Inf,0,1168314493000
"USA","Parlin Power Plant",132,"Gas",1991,30,32141000,17786.227,9311.87750847827,130.740418951586,299293055000
"USA","Florence Mill",106,"Biomass",1963,58,0,0,Inf,0,2905541900000
"USA","Optim Energy Altura Cogen LLC",638,"Gas",1985,36,3046932000,2143214.387,11836.1267481519,130.742241863316,36063873345000
"USA","TES Filer City Station",70,"Coal",1990,31,0,0,Inf,0,6787165840000
"USA","Elmwood Energy Holdings LLC",83,"Gas",1989,32,4013000,2303.306,9658.81858958385,130.731772859715,38760839000
"USA","Sargent Canyon Cogeneration",38,"Gas",1991,30,0,0,NA,NA,0
"USA","Salinas River Cogeneration",38,"Gas",1991,30,94020000,73445.891,13144.8501063603,130.741751767898,1235878807000
"USA","Wheelabrator Frackville Energy",48,"Coal",1988,33,0,663965.501,Inf,247.036726531009,5912983558000
"USA","Northampton Generating Company LP",134,"Coal",1995,26,264457000,316453.278,10078.3625995909,261.20845665743,2665293538000
"USA","Covington Facility",185,"Biomass",1930,91,0,0,Inf,0,8423312627000
"USA","Hardee Power Station",466,"Gas",1993,28,11574000,9003.04,13088.9882495248,130.744161653474,151491950000
"USA","Sunnyside Cogen Associates",58,"Coal",1993,28,472542000,0,0,NA,0
"USA","Bowater Newsprint Calhoun Operation",63,"Biomass",1954,67,0,0,Inf,0,103596627000
"USA","Bellmeade Power Station",330,"Gas",1997,24,180461000,96427.687,8977.79629393609,130.939694606306,1620142097000
"USA","Scrubgrass Generating Plant",94,"Coal",1993,28,0,728829.28,Inf,229.531691698113,6985634115000
"USA","Indiantown Cogeneration LP",395,"Coal",1995,26,0,138161.098,Inf,222.307439721928,1367270551000
"USA","Carr Street Generating Station",121,"Gas",1993,28,67801000,42782.095,10617.5732363829,130.744480551268,719882083000
"USA","Ocean State Power",252,"Gas",1990,31,343976000,260172.63,12667.9663988185,131.355796829202,4357476410000
"USA","Mecklenburg Power Station",138,"Coal",1992,29,172834000,213003.427,12011.8675665668,225.719747145601,2076059119000
"USA","Doswell Energy Center",939,"Gas",1991,30,4255587000,1433758.684,8686.33673638913,85.3301693076732,36965461693000
"USA","Dartmouth Power Associates LP",101,"Gas",1992,29,99007000,49715.58,8370.77654105265,131.972529700209,828765473000
"USA","Nassau Energy Corp",55,"Gas",1991,30,306885000,202920.324,11126.0659497858,130.746760321564,3414422749000
"USA","Sandow No 5",1024,"Coal",1953,68,4955143000,4970311.098,9216.37350284341,239.436300976229,45668448648000
"USA","Elizabeth River Power Station",387,"Gas",1992,29,96297000,73747.5,12071.0842497689,139.576063231433,1162409200000
"USA","Texas City Power Plant",450,"Gas",1987,34,802970000,654893.315,13723.8460864042,130.742889687825,11019836692000
"USA","Celanese Acetate LLC",29,"Gas",1942,79,0,0,Inf,0,3722637200000
"USA","Philadelphia Refinery",30,"Gas",1952,69,0,0,Inf,0,9031472101000
"USA","Whiting Refinery",92,"Gas",1928,93,0,0,Inf,0,7082752627000
"USA","International Paper Prattville Mill",89,"Biomass",1967,54,0,0,Inf,0,6723253445000
"USA","West Point (PA)",88,"Gas",1972,49,297964000,0,13103.221872441,0,3904288402000
"USA","International Paper Eastover Facility",109,"Biomass",1984,37,0,0,Inf,0,779964583000
"USA","Riverbay",47,"Gas",1969,52,38027000,0,28205.5986535882,0,1072574300000
"USA","C R Wing Cogen Plant",229,"Gas",1987,34,73144000,39433.484,9071.95290112654,130.739956608194,663558923000
"USA","Delaware City Plant",324,"Gas",1956,65,0,187632.186,Inf,130.807520845852,3155711587000
"USA","Rensselaer Cogen",88,"Gas",1994,27,6173000,3290.869,8971.80803499109,130.724510969265,55382971000
"USA","Roanoke Valley Energy Facility I",182,"Coal",1994,27,0,5713.141,Inf,225.736716226967,55679512000
"USA","Lockport Energy Associates LP",219,"Gas",1992,29,108542000,68723.217,10654.6665530394,130.733979021079,1156478817000
"USA","Pawtucket Power Associates",68,"Gas",1990,31,13996000,7580.834,8796.83488139468,135.459445539456,123120501000
"USA","Indeck Olean Energy Center",90,"Gas",1994,27,86651000,45535.025,8842.33996145457,130.745717553801,766197600000
"USA","Spruance Genco LLC",228,"Coal",1992,29,0,897126.81,Inf,225.719237220296,8743955572000
"USA","International Paper Riverdale Mill",103,"Biomass",1967,54,112337000,0,14838.6329259282,0,1666927507000
"USA","Ticonderoga Mill",42,"Biomass",1970,51,0,0,Inf,0,3373384451000
"USA","Kennedy International Airport Cogen",171,"Gas",1994,27,550091000,313459.828,9588.71771943188,130.740306429551,5274667319000
"USA","Fortistar North Tonawanda",55,"Gas",1993,28,8278000,5755.6,11698.5322541677,130.754452297568,96840450000
"USA","Stony Brook Cogen Plant",47,"Gas",1995,26,311283000,205822.982,11126.1720877786,130.742074192176,3463388226000
"USA","ArcelorMittal Warren",20,"Gas",1934,87,0,0,Inf,0,1795903124000
"USA","Stockton Biomass",54,"Biomass",1987,34,293726000,465913.936,15232.8264743332,229.089664297059,4474277189000
"USA","Univ of NC Chapel Hill Cogen Facility",56,"Coal",1991,30,0,0,Inf,0,1067491500000
"USA","Birchwood Power",258,"Coal",1996,25,472210000,0,9581.16916414307,0,4524323891000
"USA","Ocean State Power II",252,"Gas",1991,30,362130000,311525.974,14369.779927098,131.705017913978,5203728405000
"USA","Orange Cogeneration Facility",136,"Gas",1995,26,500696000,219331.622,7370.95722554205,130.74524954548,3690608799000
"USA","Cadillac Renewable Energy",44,"Biomass",1993,28,142269000,0,17861.1883614842,0,2541093407000
"USA","Quantum Pasco Power LP",142,"Gas",1993,28,116824000,59501.508,8570.23494316236,130.745230012271,1001209127000
"USA","Mulberry Cogeneration Facility",125,"Gas",1994,27,453721000,200665.801,7442.06690014348,130.741539175337,3376622036000
"USA","Orlando Cogen LP",122,"Gas",1993,28,948676000,432610.884,7673.30287368923,130.743428111751,7279478277000
"USA","Sumas Power Plant",124,"Gas",1993,28,182180000,138168.662,12761.8462948732,130.742873401151,2324953158000
"USA","Ferndale Generating Station",283,"Gas",1994,27,523691000,386393.464,12414.9825374123,130.746848357493,6501614620000
"USA","Sithe Independence Station",1084,"Gas",1994,27,4294542000,1827176.195,7159.26724107018,130.742769651106,30745773856000
"USA","Ingredion Incorporated",52,"Coal",1991,30,0,0,Inf,0,9054514639000
"USA","Saranac Facility",285,"Gas",1994,27,61284000,33688.692,9250.28534364598,130.738830769402,566894487000
"USA","Tanner Street Generation",149,"Gas",1992,29,63680000,32051.318,8355.63453203518,132.52142070119,532086807000
"USA","Massena Energy Facility",103,"Gas",1992,29,2990000,2855.776,16071.5003344482,130.743230096376,48053786000
"USA","Batavia Power Plant",66,"Gas",1992,29,19767000,11352.15,9663.93357616229,130.739284334058,191026975000
"USA","Pratt & Whitney",25,"Gas",1992,29,58999000,40761.71,11624.9917795217,130.748817741109,685862890000
"USA","St Nicholas Cogen Project",99,"Coal",1990,31,0,1191986.142,Inf,264.46753869397,9915657420000
"USA","Johnsonburg Mill",54,"Biomass",1993,28,0,0,Inf,0,1614952487000
"USA","NAEA Lakewood LLC",235,"Gas",1994,27,640812000,447449.447,11717.9503567349,131.094468421005,7509003204000
"USA","Yuma Cogeneration Associates",62,"Gas",1994,27,14197000,8017.94,9503.18503909277,130.743382002518,134916718000
"USA","Goal Line LP",51,"Gas",1994,27,24610000,12143.83,8302.62824055262,130.752846942946,204327681000
"USA","Genesee Power Station LP",39,"Biomass",1995,26,97755000,0,13370.3984450923,0,1307023300000
"USA","Roanoke Valley Energy Facility II",57,"Coal",1995,26,0,1091.245,Inf,225.759993951495,10634032000
"USA","Hermiston Generating Plant",620,"Gas",1996,25,1727662000,805171.096,7842.05258262322,130.744168074312,13548416249000
"USA","Live Oak Limited",46,"Gas",1992,29,25584000,15230.375,10020.9974984365,130.693466501701,256377200000
"USA","Grays Ferry Cogeneration",192,"Gas",1997,24,820483000,623484.855,15517.0965333834,107.73790848109,12731513915000
"USA","Mead Coated Board",112,"Biomass",1966,55,74056000,0,19417.0263719348,0,1437947305000
"USA","Milford Power LP",230,"Gas",1993,28,164124000,111916.835,11474.2570556409,130.743899124967,1883200965000
"USA","Johnson County",282,"Gas",1996,25,407252000,193424.137,7991.96009841572,130.742509291829,3254741734000
"USA","Brandywine Power Facility",287,"Gas",1996,25,730964000,339189.676,7801.92987205936,130.848056104983,5702929867000
"USA","Gordonsville Energy LP",300,"Gas",1994,27,230668000,117507.963,8553.57619175612,131.025220821671,1973036313000
"USA","Sun Peak Generating Station",222,"Gas",1991,30,22636000,15113.322,11235.2132443895,130.73793204708,254320287000
"USA","Mass Inst Tech Cntrl Utilities/Cogen Plt",21,"Gas",1995,26,123880000,0,7605.53465450436,0,942173633000
"USA","Brooklyn Navy Yard Cogeneration",322,"Gas",1996,25,1605519000,1092138.727,11404.2948174391,131.225006458642,18309812011000
"USA","Michigan Power LP",138,"Gas",1995,26,1013394000,545370.412,9055.64641590536,130.742404478493,9176937744000
"USA","LSP-Cottage Grove LP",283,"Gas",1997,24,214968000,126823.697,9927.31944754568,130.74264803023,2134056007000
"USA","LSP-Whitewater LP",283,"Gas",1997,24,604212000,310853.29,8656.91043541009,130.745237511502,5230609168000
"USA","Sweeny Cogen Facility",572,"Gas",1997,24,3164149000,3036906.918,16150.0151791208,130.744762525793,51101054379000
"USA","Dighton Power Plant",200,"Gas",1999,22,672146000,310345.4,7769.35746846667,130.743248411271,5222142545000
"USA","De Pere Energy Center",192,"Gas",1999,22,115255000,77011.898,11243.3666652206,130.744780031103,1295854225000
"USA","Androscoggin Energy Center",162,"Gas",1999,22,207763000,136613.984,10975.3150609107,131.805227078355,2280264383000
"USA","Rio Bravo",150,"Gas",2000,21,87277000,57938.233,11146.8071313175,131.020010624634,972859886000
"USA","Mid-Georgia Cogeneration Facility",322,"Gas",1997,24,152413000,72708.591,7983.29654294581,131.4631808975,1216758176000
"USA","Berkshire Power",289,"Gas",1999,22,400458000,174527.4,7333.52047156006,130.742509607949,2936766941000
"USA","Bridgeport Energy Project",520,"Gas",1998,23,2356550000,1001842.872,7153.67646177675,130.742366033456,16857996266000
"USA","Cherokee County Cogen",101,"Gas",1998,23,465503000,334200.596,12080.6808033461,130.742265808391,5623593156000
"USA","Pasadena Cogeneration",815,"Gas",1998,23,4535165000,1683963.453,6248.02578053941,130.743298471803,28335827839000
"USA","Tiverton Power Plant",544,"Gas",2000,21,1338126000,555110.089,6980.52420922992,130.742490826667,9340820938000
"USA","Tenaska Georgia Generation Facility",1098,"Gas",2001,20,89612000,58897.125,10960.8316966478,131.918923017458,982222050000
"USA","Tenaska Frontier Generation Station",939,"Gas",2000,21,2884103000,1249885.213,7292.32775043055,130.742223018135,21031824342000
"USA","Batesville Generation Facility",1180,"Gas",2000,21,3233786000,1502928.609,7820.42668778948,130.743259132021,25289586337000
"USA","Black Hawk Station",369,"Gas",1999,22,2010140000,1280840.206,10638.0954391236,131.773306825379,21384061166000
"USA","Mustang Station",520,"Gas",1999,22,1845414000,905215.127,8253.97269664151,130.742758777515,15231996770000
"USA","Maine Independence Station",548,"Gas",2000,21,209040000,147329.296,11859.4291331803,130.743050415962,2479095066000
"USA","Pine Bluff Energy Center",236,"Gas",2001,20,1731841000,715419.04,6951.12552307054,130.743475947024,12038244177000
"USA","Red Hills Generating Facility",513,"Coal",2001,20,0,2987013.7,Inf,238.058881190935,27604221725000
"USA","Desert Star Energy Center",536,"Gas",2000,21,1085200000,490263.782,7601.96731109473,130.742477118733,8249654926000
"USA","Millennium Power",360,"Gas",2001,20,874463000,560533.587,10786.1881897805,130.741929361351,9432122483000
"USA","Brownsville Peaking Power",460,"Gas",1999,22,322811000,221673.993,11555.0626651508,130.742502932764,3730101334000
"USA","Gregory Power Facility",432,"Gas",2000,21,0,0,NA,NA,0
"USA","Zeeland Generating Station",965,"Gas",2001,20,3308157000,1477800.257,7516.80310607991,130.743206438352,24866764813000
"USA","Dearborn Industrial Generation",760,"Gas",1999,22,2921387000,145269.225,13116.9066611168,8.34018683919878,38319560600000
"USA","Taft Cogeneration Facility",892,"Gas",2002,19,3670009000,2561073.824,11742.5762909573,130.741739367586,43095360671000
"USA","Midlothian Energy Facility",1734,"Gas",2000,21,3336908000,1490811.878,7517.68855209673,130.742553409814,25085835071000
"USA","Portside Energy",61,"Gas",1997,24,96299000,0,15317.2847070063,0,1475039200000
"USA","Lamar Power Project",1112,"Gas",2000,21,5236802000,2557401.42,8217.46852010063,130.742679075485,43033255581000
"USA","Rumford Power, Inc",274,"Gas",2000,21,240289000,104858.51,7343.07286642335,130.741852799176,1764459636000
"USA","Kalamazoo River Generating Station",73,"Gas",1999,22,6654000,5008.118,12665.6753832281,130.733257991668,84277404000
"USA","Livingston Generating Station",168,"Gas",1999,22,6707000,5400.027,13546.140002982,130.759950025734,90853961000
"USA","Klamath Cogeneration Plant",500,"Gas",2001,20,2293358000,1007265.574,7423.10643083199,130.169467956243,17023840518000
"USA","Sabine Cogen",105,"Gas",2000,21,584186000,458241.086,13199.2136459963,130.742716101095,7710795823000
"USA","Rhode Island State Energy Center",596,"Gas",2002,19,2935248000,1182301.708,6777.80836031572,130.742538149534,19894548434000
"USA","Rocky Road Power LLC",413,"Gas",1999,22,16645000,11616.479,11686.5989185942,131.378788753575,194523439000
"USA","Madison",688,"Gas",2000,21,349382000,258441.112,12446.8421498532,130.744844652522,4348702604000
"USA","Vermillion Energy Facility",688,"Gas",2000,21,64530000,46855.021,12217.6887339222,130.745905149699,788407454000
"USA","Sutter Energy Center",636,"Gas",2001,20,0,0,NA,NA,0
"USA","Rockingham County CT Station",975,"Gas",2000,21,688911000,425935.798,10389.0289326197,130.926858651131,7157116311000
"USA","RS Cogen",493,"Gas",2002,19,2959290000,1670703.016,9499.83028327741,130.7430356148,28112752759000
"USA","Magic Valley Generating Station",801,"Gas",2002,19,3379863000,1352044.623,6731.28582667404,130.742437400435,22750823908000
"USA","Griffith Energy LLC",653,"Gas",2002,19,2009924000,848553.359,7103.85927129583,130.745831791148,14278217242000
"USA","Milford Power Project",578,"Gas",2004,17,3081504000,1275528.97,6965.16357110035,130.743152309778,21463179405000
"USA","Manchief Electric Generating Station",300,"Gas",2000,21,119217000,73793.901,10415.6348926747,130.743230999173,1241720745000
"USA","Walton County Power LLC",492,"Gas",2001,20,256582000,150467.815,9867.98514315112,130.740945766359,2531947364000
"USA","Desert Basin",646,"Gas",2001,20,1074545000,494621.019,7745.5118389644,130.743624045975,8322901019000
"USA","Kendall County Generation Facility",1256,"Gas",2002,19,6582177000,2938263.245,7511.51110081057,130.742418179536,49442095603000
"USA","Tenaska Gateway Generating Station",939,"Gas",2001,20,2602590000,1111381.788,7185.63896118866,130.741904614982,18701272104000
"USA","Alliant Energy Neenah",370,"Gas",2000,21,379632000,240969.146,10680.7799500569,130.742967729451,4054765854000
"USA","Rio Nogales Power Project",940,"Gas",2002,19,2731922000,1126402.232,6937.91764698992,130.74309069073,18953849854000
"USA","Walton Discover Power Facility",102,"Gas",1999,22,4320000,0,11837.744212963,0,51139055000
"USA","Wolf Hollow I LP",786,"Gas",2003,18,2487450000,1113946.03,7535.52616816418,130.743133298342,18744244567000
"USA","Hawk Road Facility",495,"Gas",2001,20,537714000,349044.652,10922.8760549288,130.742058771193,5873383375000
"USA","Hays Energy Project",986,"Gas",2002,19,2950311000,1260671.766,7190.15223378146,130.743113564574,21213185227000
"USA","Green Country Energy LLC",903,"Gas",2002,19,5027981000,2147645.144,7187.4370790184,130.742721700099,36138297072000
"USA","Worthington Generation LLC",240,"Gas",2000,21,47454000,30019.984,10644.667909976,130.745934759704,505132071000
"USA","Lake Road Generating Plant",840,"Gas",2002,19,3092996000,2142229.046,11655.2176566022,130.734086848322,36049541591000
"USA","La Paloma Generating Plant",1200,"Gas",2003,18,3079189000,1303401.329,7122.68899505682,130.743621956527,21932105604000
"USA","Guadalupe Generating Station",1086,"Gas",2000,21,5156625000,2396571.496,7820.40011848835,130.743030433668,40326870761000
"USA","Lost Pines 1 Power Project",608,"Gas",2001,20,1317448000,876322.741,11192.6741176881,130.743293571363,14745766131000
"USA","Bluegrass Generating Station",624,"Gas",2002,19,86494000,54670.251,10635.7520521655,130.743336121325,919928738000
"USA","Calcasieu",358,"Gas",2000,21,370603000,233027.868,10580.4963937151,130.742133756438,3921163705000
"USA","Broad River Energy Center",985,"Gas",2000,21,421307000,251062.412,10024.0272295499,130.78666481164,4223192840000
"USA","Bastrop Energy Center",618,"Gas",2002,19,2171479000,923505.89,7156.2836868328,130.743217475621,15539719744000
"USA","Granite Ridge",790,"Gas",2003,18,1839485000,1178182.209,10777.571440376,130.742859783689,19825181001000
"USA","Bosque County Peaking",807,"Gas",2000,21,3993516000,1912318.431,8057.66409349556,130.74295732584,32178410480000
"USA","Acadia Energy Center",1388,"Gas",2002,19,5310581000,2072030.19,6565.36756053622,130.742768627759,34865916225000
"USA","Eastman Cogeneration Facility",467,"Gas",2001,20,2106687000,1236379.298,9875.69770639872,130.739434560994,20805003974000
"USA","South Point Energy Center",708,"Gas",2001,20,0,0,NA,NA,0
"USA","Dogwood Energy Facility",630,"Gas",2001,20,1160668000,512910.079,7435.93616003887,130.743543282035,8630653151000
"USA","Rathdrum Power LLC",301,"Gas",2001,20,1355731000,562896.575,6986.533478249,130.742268415696,9471860019000
"USA","Sunrise Power LLC",604,"Gas",2001,20,3011950000,1209486.836,6757.06537691529,130.742850011615,20351943062000
"USA","Nelson Energy Center",626,"Gas",2015,6,2279742000,936579.308,6912.94755152118,130.742949180014,15759736877000
"USA","Channelview Cogeneration Plant",917,"Gas",2001,20,7693479000,3166341.895,6925.31844799992,130.742855804023,53279792048000
"USA","Cordova Energy",611,"Gas",2001,20,82581000,33584.462,6843.11041280682,130.745693047602,565110901000
"USA","Osceola (FL)",600,"Gas",2001,20,0,0,NA,NA,0
"USA","Ontelaunee Energy Center",728,"Gas",2002,19,4345649000,1767155.706,6842.61807269754,130.743634262149,29735616385000
"USA","Springdale 1 & 2",86,"Gas",1999,22,160568000,89408.901,9369.80113721289,130.741681407091,1504490229000
"USA","Caledonia",801,"Gas",2003,18,4467276000,1864971.131,7024.81573782323,130.742586389848,31381790750000
"USA","Riverside Generating LLC",1150,"Gas",2001,20,465392000,279345.249,10100.1591389624,130.742516549817,4700533262000
"USA","Elwood Energy LLC",1728,"Gas",1999,22,376869000,240899.681,10755.9370842388,130.743539257995,4053579253000
"USA","Arapahoe Combustion Turbine Project",193,"Gas",2000,21,203382000,102647.92,8492.66267417962,130.742397971273,1727254720000
"USA","Gibson City Energy Center LLC",270,"Gas",2000,21,51093000,32557.847,10721.6176775684,130.754498234292,547799612000
"USA","Pinckneyville",380,"Gas",2000,21,114380000,61661.547,9070.8202220668,130.749623021635,1037520417000
"USA","Kinmundy",270,"Gas",2001,20,10181000,6856.446,11332.5176308811,130.738922067936,115376362000
"USA","Corpus Christi Energy Center",591,"Gas",2002,19,2845888000,1369630.387,8098.2272861757,130.742955346813,23046647855000
"USA","Valmont Combustion Turbine Project",142,"Gas",2000,21,0,0,NA,NA,0
"USA","Afton Generating Station",464,"Gas",2002,19,430253000,199030.171,7783.93439441445,130.743023151003,3349061125000
"USA","ANP Bellingham Energy Project",578,"Gas",2002,19,1323561000,825549.875,10495.5249467157,130.742826543305,13891467494000
"USA","ANP Blackstone Energy Project",578,"Gas",2001,20,1365705000,865706.596,10666.4891114845,130.741966687399,14567277512000
"USA","Odessa-Ector Power Plant",1152,"Gas",2001,20,4694488000,1991783.6,7139.37819417155,130.742327251074,33515725260000
"USA","Morris Cogeneration LLC",211,"Gas",1998,23,601134000,0,13117.8335529183,0,7885575755000
"USA","Los Medanos Energy Center",676,"Gas",2001,20,3582182000,1439441.412,6761.62267969634,130.742894169081,24221363054000
"USA","Hinds Energy Facility",550,"Gas",2001,20,3331615000,1335682.342,6746.09038439315,130.743136995013,22475375916000
"USA","Attala",550,"Gas",2001,20,2298302000,1006940.763,7372.26026301156,130.74312146554,16943680507000
"USA","Harry L. Oswald",599,"Gas",2002,19,329794000,158796.988,8102.17775944984,130.743595489798,2672049612000
"USA","Lincoln Generating Facility",688,"Gas",2000,21,30686000,22273.753,12214.0335332073,130.742471808946,374799833000
"USA","Ennis Power Company LLC",418,"Gas",2002,19,893272000,391489.86,7374.62217891079,130.743378257429,6587543503000
